project_id,canonical_project_code,canonical_project_name,canonical_agency,canonical_state,canonical_sector,first_report_date,last_report_date,observation_count,identity_confidence
PRJ_NAME_a59512a0a57bddf9,,BHUBANESWAR- KOTTAVALASA(RE),,,RAILWAYS,2001-04,2002-03,12,PROVISIONAL
PRJ_NAME_a5df1e2034f69ef6,,VINDHYACHAL STAGE -III TRANSMISSION SYSTEM (P.GR.),,,POWER,2004-07,2007-11,37,PROVISIONAL
PRJ_NAME_a5facf55cd81ec6a,,"VIJAYAPUR-PATHANKOT KM.16.35-KM.50.00, NH-1A (J&K)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-08,42,PROVISIONAL
PRJ_NAME_a673ca88797c0669,,DEVELOPMENT OF VISAKHAPATNAM AIRPORT.,,,ATOMIC ENERGY,2004-12,2007-04,28,PROVISIONAL
PRJ_NAME_a6d43ecd19282ec6,,UNIFIED LOAD DESPATCH,,,POWER,2004-02,2005-02,3,PROVISIONAL
PRJ_NAME_a6f5309b5837e16e,,DELHI-AMBALA- LUDHIANA-KALKA RE (INCL.SIRHIND-UNA),,,RAILWAYS,2001-04,2002-03,12,PROVISIONAL
PRJ_NAME_a71eb05df4cff58f,,KONDAPALLY-LANCO PIPELINE(GAIL),,,PETROLEUM,2001-04,2002-01,10,PROVISIONAL
PRJ_NAME_a724bba1d815e2ed,,"AMBALA-ZIRAKPUR, KM.5/735-KM.39/961, NH-21 & 22, (HARYANA)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-04,38,PROVISIONAL
PRJ_NAME_a72ff560bd409bf5,,INSTALLATION OF 700 TONNES PER DAY OXYGEN PLANT,,,STEEL,2007-07,2009-08,24,PROVISIONAL
PRJ_NAME_a74b902a16cbaf17,,VIJAYPUR-KOTA PIPELINE PROJECT (GAIL),,,PETROLEUM,2005-03,2006-12,20,PROVISIONAL
PRJ_NAME_a7570050f89ce915,,"SILIGURI-ISLAMPUR, KM.551-KM.526, NH-31 (WEST BENGAL)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2008-09,27,PROVISIONAL
PRJ_NAME_a7e5a3d89283abc1,,GSM BASED NETWORK EXPANSION Ph-IV (BSNL)(A.P),,,SHIPPING & PORTS,2005-07,2007-11,27,PROVISIONAL
PRJ_NAME_a7e96f6ea93de3fc,,BAGAHA-CHITAUNI NL(NER),,,RAILWAYS,2001-04,2003-01,21,PROVISIONAL
PRJ_NAME_a7eb163932f1e52b,,TRICHY BYPASS-,,,ROAD TRANSPORT & HIGHWAYS,2006-06,2006-06,1,PROVISIONAL
PRJ_NAME_a8681fc4ddd077de,,AP/ KARNATAKA BORDER NANDI HILL CROSSING KM.464.6- KM.527,,,ROAD TRANSPORT & HIGHWAYS,2006-10,2009-08,28,PROVISIONAL
PRJ_NAME_a88378b1cdb9c6a0,,DELHI METRO RAPID,,,URBAN DEVELOPMENT,2005-10,2005-10,1,PROVISIONAL
PRJ_NAME_a8ab191604315fe7,,ADDNL COMPRESSOR(ONGCL),ONGCL,,PETROLEUM,2001-04,2002-09,18,PROVISIONAL
PRJ_NAME_a8d809630a15cd20,,REBUILDING OF COKE,,,STEEL,2008-06,2008-08,3,PROVISIONAL
PRJ_NAME_a8ff7d7c7a4d06f6,,MUMBAI-MANMAD POL PIPELINE TO INDORE (BPCL),BPCL,,PETROLEUM,2002-08,2004-04,21,PROVISIONAL
PRJ_NAME_a90c6b793d59cdb9,,SRIGANGANAGAR- SARUPSAR,,,RAILWAYS,2004-09,2009-08,54,PROVISIONAL
PRJ_NAME_a937cfc9af78ada5,,Tr. System for start up Power to DVC & Maithon RB Gen.Proj.,,,POWER,2008-04,2009-08,15,PROVISIONAL
PRJ_NAME_a937f8f944b45ee6,,Bharuch-Samni-Dahej Gauge Conversion,,,RAILWAYS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_a97b970d4db573a6,,KUMARGHAT-AGARTALA,,,RAILWAYS,2001-04,2008-09,87,PROVISIONAL
PRJ_NAME_a9b6a1b29fb44b4d,,SHANTIKHANI LONGWALL PROJECTS,,,COAL,2006-10,2009-08,33,PROVISIONAL
PRJ_NAME_a9b9065994c519c1,,"SECUNDERABAD- MUDKHED-JANKAMPET- BODHAN(GC),SCR",,,RAILWAYS,2001-04,2006-07,63,PROVISIONAL
PRJ_NAME_a9ecf935e2aa5b5e,,AUGMNTN SALAYA- MATHURA CRUDE OIL PIPELINE(IOCL),,,PETROLEUM,2001-04,2002-04,13,PROVISIONAL
PRJ_NAME_aa06a70d92f24108,,TR. SYSTEM STRENGTHENING IN BIHAR(P.GRID),P.GRID,,POWER,2001-09,2004-12,40,PROVISIONAL
PRJ_NAME_aa0ac8c25918488e,,"BARA-ORAI, KM.449- KM.422 & KM.255-",,,ROAD TRANSPORT & HIGHWAYS,2008-09,2008-09,1,PROVISIONAL
PRJ_NAME_aa6c9ce2ec4a61cc,,KHURDA-SUNAKHALA (GQ) KM.388-KM.338 (NH-5),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2006-02,44,PROVISIONAL
PRJ_NAME_aa6d473f6b178563,,WESTERN REGION SYSTEM STRENGTHENING SCHEME-II (7075 CKM),,,POWER,2007-04,2009-08,27,PROVISIONAL
PRJ_NAME_aab2ef5b914f61c7,,"Hyderabad-Banglore Section, Km.293.4-336, NH-7 (A.P.)",,,ROAD TRANSPORT & HIGHWAYS,2007-03,2009-08,26,PROVISIONAL
PRJ_NAME_aac1430896d1a6af,,SIMHADRI TPP ST-I (NTPC),NTPC,,POWER,2001-04,2002-08,17,PROVISIONAL
PRJ_NAME_aaee8eaf191e7da0,,AUG. OF VIRANGAM KOYALI OF SM PIPELINE (IOC),IOC,,PETROLEUM,2001-09,2003-07,23,PROVISIONAL
PRJ_NAME_aafefa0702c8f12e,,REBUILDING OFCOKE,,,STEEL,2004-05,2004-10,3,PROVISIONAL
PRJ_NAME_ab065dc599a15a69,,MS QUALITY UPGRADATION FACILITIES AT GUJARAT (IOCL),,,PETROLEUM,2003-08,2006-11,39,PROVISIONAL
PRJ_NAME_ab14b334d83159e7,,CRUDE OIL RECEIPT FACLITIES (KOCHI,,,PETROLEUM,2007-02,2007-02,1,PROVISIONAL
PRJ_NAME_ab33d551bf7a3428,,TRICHY-DINDIGUAL (TAMIL NADU),,,ROAD TRANSPORT & HIGHWAYS,2007-10,2009-08,21,PROVISIONAL
PRJ_NAME_ab8aa3bb436b89ab,,RAPP 5&6 TRANSMISSION,,,POWER,2008-01,2008-01,1,PROVISIONAL
PRJ_NAME_abb3e384d5e3e17e,,"ASSAM/WEST BENGAL BORDER-GAIRKATTA, KM.255-KM.223, NH-31",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-08,34,PROVISIONAL
PRJ_NAME_aca2f4b98b26f9e9,,JAYANAGAR- DARBHANGA- NARKATIAGANJ,,,RAILWAYS,2001-04,2009-08,94,PROVISIONAL
PRJ_NAME_acbb4975c52f99ec,,ARSIKERE-HASSAN-,,,RAILWAYS,2005-08,2005-08,1,PROVISIONAL
PRJ_NAME_acc7ceb876ef5d0f,,KHURDA ROAD-,,,RAILWAYS,2008-03,2008-03,1,PROVISIONAL
PRJ_NAME_acdd96775008c451,,"DHDT & M.S.Q PROJECT, MATHURA REFINERY (IOCL)",,,PETROLEUM,2001-09,2005-05,43,PROVISIONAL
PRJ_NAME_aceafa91e237d690,,KOEL KARO HYDRO ELECTRIC PROJECT(NHPC),NHPC,,POWER,2001-04,2001-08,5,PROVISIONAL
PRJ_NAME_ad205b50262bd00e,,IOR LAKWA-LAKHMANI,,,PETROLEUM,2001-12,2009-08,90,PROVISIONAL
PRJ_NAME_ad65def7cbb4d220,,"NAGAON BYPASS, KM.5.5-KM.262.7, NH-36 (ASSAM)",,,ROAD TRANSPORT & HIGHWAYS,2006-05,2009-08,37,PROVISIONAL
PRJ_NAME_ad94f9730b4b7602,,400/220/KV SYSTEM STRENGHTANING SCHEME OF WR AT KHANDWA.,,,POWER,2002-01,2005-01,36,PROVISIONAL
PRJ_NAME_ae2b69d71915b759,,PONDICHERY- TINDIVANAM (TAMIL NADU),,,ROAD TRANSPORT & HIGHWAYS,2007-10,2009-08,21,PROVISIONAL
PRJ_NAME_ae4788d6f9033b3d,,"STAND ALONE SIGNALING TRANSFER POINT, ALL INDIA",,,SHIPPING & PORTS,2005-03,2005-12,9,PROVISIONAL
PRJ_NAME_ae54b3a72e784caa,,"MANSI-SAHARSA (GC), ECR",,,RAILWAYS,2004-09,2005-05,8,PROVISIONAL
PRJ_NAME_ae82fd1ce70d12ac,,"GWALIOR BYPASS, KM.0-KM.033, NH-75, 3 (M.P.)",,,ROAD TRANSPORT & HIGHWAYS,2007-07,2009-08,23,PROVISIONAL
PRJ_NAME_ae9a13570f1f8261,,"NALBARI-BIJNI,",,,ROAD TRANSPORT & HIGHWAYS,2008-04,2008-04,1,PROVISIONAL
PRJ_NAME_af0c9f115b647286,,REBUILDING OF COKE OVEN BATTERY NO.10,,,STEEL,2007-03,2009-08,25,PROVISIONAL
PRJ_NAME_af263fca5ca0f335,,TPS-I EXP.(NLC),NLC,,COAL,2001-04,2003-09,30,PROVISIONAL
PRJ_NAME_af3fa3c68578f729,,SYSTEM STRENGHTENING SCHEME-VIII OF SONITHAR REGION,,,POWER,2009-04,2009-08,5,PROVISIONAL
PRJ_NAME_af986e8936004a82,,KATRAJ REALIGNMENT (GQ) KM.825-KM.30 OF BYPASS (NH-4),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2006-05,47,PROVISIONAL
PRJ_NAME_afa60834e40d8a4f,,IMP. OF NH-2 IN JHARKHAND (NHAI),,,ROAD TRANSPORT & HIGHWAYS,2001-04,2001-09,6,PROVISIONAL
PRJ_NAME_b00eed3c08be17ae,,New Guwahati-Digaru patch doubling (Phase-I),,,RAILWAYS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_b021dc4ca91b3910,,TEESTA HYDRO ELECTRIC,,,POWER,2004-07,2007-10,2,PROVISIONAL
PRJ_NAME_b0579a8f7fcc4da1,,"DIPU (DHANSIRI) TO KARONG (NEFR),NL",NEFR,,RAILWAYS,2001-04,2004-05,37,PROVISIONAL
PRJ_NAME_b0737e5f04acef08,,Obulavaripalle-,,,RAILWAYS,2009-06,2009-06,1,PROVISIONAL
PRJ_NAME_b0a1877f875ec733,,"GUDUR- RENIGUNTA(LD),SCR",,,RAILWAYS,2001-04,2005-02,47,PROVISIONAL
PRJ_NAME_b0f1e855a7bac204,,"UIUNDURPET- PADALUR, KM.192.25- KM.285, NH-45 (T.N.)",,,ROAD TRANSPORT & HIGHWAYS,2007-05,2009-08,25,PROVISIONAL
PRJ_NAME_b0f97810618292a9,,"SILCHAR-UDARBAND, KM.309-KM.275, NH-54 (ASSAM)",,,ROAD TRANSPORT & HIGHWAYS,2004-12,2009-08,53,PROVISIONAL
PRJ_NAME_b14eab5d2b78e278,,LOKTAK DOWNSTREAM HYDRO ELECTRIC PROJECT 3x30/2x33 MW,,,POWER,2001-04,2009-08,95,PROVISIONAL
PRJ_NAME_b1512f76653de237,,"SIPAT STPP STAGE -I, 3x660 MW",,,POWER,2004-05,2009-08,61,PROVISIONAL
PRJ_NAME_b174a79173b9fc74,,"AYODHYA-LUCKNOW, KM.45-KM.8.250, NH-28",,,ROAD TRANSPORT & HIGHWAYS,2006-10,2007-02,3,PROVISIONAL
PRJ_NAME_b17ee7cc2a899525,,Hingula -OC II Expansion - Phase-II (15MTY),,,COAL,2009-05,2009-08,4,PROVISIONAL
PRJ_NAME_b18c5ab4cbecb413,,LANJHIGARH ROAD-,,,RAILWAYS,2005-01,2008-07,5,PROVISIONAL
PRJ_NAME_b1ab55d67e3f046b,,KISHANGARH- NASIRABAD (GQ) KM. 363.9 (NH-8) - KM. 15 (NH- 79),,,ROAD TRANSPORT & HIGHWAYS,2002-07,2003-12,16,PROVISIONAL
PRJ_NAME_b2682182493efe91,,"DEVDHARI-WADNER, KM.94-KM.123, NH-7 (MAHARASHTRA)",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,45,PROVISIONAL
PRJ_NAME_b26979ae2cb039fe,,BINA-NAGDA TRANSMISSION SYSTEM (P.GR.),,,POWER,2004-07,2007-07,36,PROVISIONAL
PRJ_NAME_b2a2f9507499340a,,SYSTEM STRENGTHENING IN NORTHERN REGION (P.GRID),P.GRID,,POWER,2003-02,2006-09,40,PROVISIONAL
PRJ_NAME_b2c488bd26cca10c,,"KADLOOR YELLAREDDY- POCHAMPALLI, KM.367- KM.447, NH-7 (A.P.)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-02,30,PROVISIONAL
PRJ_NAME_b2d22b803981eee8,,PARBATI HYDRO ELECTRIC PROJECT STAGE-II 4x200 MW,,,POWER,2002-10,2009-08,78,PROVISIONAL
PRJ_NAME_b35d6899d081ed08,,MADURAI- RAMESWARAM(GC).SR,,,RAILWAYS,2001-04,2007-11,78,PROVISIONAL
PRJ_NAME_b3ff02c11d84b49b,,TALCHER-BIMALAGARH,,,RAILWAYS,2005-09,2009-08,45,PROVISIONAL
PRJ_NAME_b40ff97098e1aefe,,Ananta OC Expansion Phase-III,,,COAL,2009-05,2009-08,4,PROVISIONAL
PRJ_NAME_b4cc5ce51e200cdf,,Para hydro Elecrical Project.,,,POWER,2008-12,2009-08,7,PROVISIONAL
PRJ_NAME_b4cd3bd0713a51ec,,IN PROJECT (BSNL),,,SHIPPING & PORTS,2004-10,2005-10,12,PROVISIONAL
PRJ_NAME_b4d7f25695d4e20e,,PANIPAT REFINERY EXPANSION (IOCL),,,PETROLEUM,2001-04,2006-07,63,PROVISIONAL
PRJ_NAME_b57884be61dbcdfb,,INSTALLATION OF 8th,,,MINES,2003-07,2003-10,3,PROVISIONAL
PRJ_NAME_b58d5f1cbb59fd52,,NEELAMANGALAM- MYSORE TRANSMISSION SYSTEM (P.Gr.),,,POWER,2004-07,2006-04,21,PROVISIONAL
PRJ_NAME_b5ee58f5e1863a3c,,"GSM NETWORK EXPANSION, PH-IV (KERALA)",,,SHIPPING & PORTS,2005-07,2008-11,40,PROVISIONAL
PRJ_NAME_b63d690372fe85cd,,SAROLE-WATHAR (GQ) KM.797-KM.760 EXCLUDING KM.773-781,,,ROAD TRANSPORT & HIGHWAYS,2002-06,2003-11,17,PROVISIONAL
PRJ_NAME_b67b1ba380849c31,,THULENDI-PHULPUR PIPELINE PROJECT(GAIL),,,PETROLEUM,2005-03,2006-04,13,PROVISIONAL
PRJ_NAME_b6833c5387c5ad5f,,"NEW SOLVENT DEWAXING UNIT (IOC),DIGBOI",IOC,,PETROLEUM,2001-04,2003-05,26,PROVISIONAL
PRJ_NAME_b694d4923a375740,,"LUCKNOW-BYPASS, NH-25",,,ROAD TRANSPORT & HIGHWAYS,2004-11,2004-11,1,PROVISIONAL
PRJ_NAME_b6c42fa232855ed0,,"ACQUISITION OF 2-300,000 DWT VERY LARGE CRUDE CARRIERS",,,SHIPPING & PORTS,2003-07,2005-07,23,PROVISIONAL
PRJ_NAME_b6c9b9333746c1e7,,GULABPURA-BHILWARA BYPASS (GQ) KM.70- KM.120 (NH-79),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2004-09,28,PROVISIONAL
PRJ_NAME_b6d1e129258fa340,,NANGALDAM-TALWARA NEW LINE PROJECT,,,RAILWAYS,2001-04,2009-08,97,PROVISIONAL
PRJ_NAME_b6e5fd16af47d146,,"SAGAR-RAJMARG CHORAHA, KM.211- KM.255, NH-26 (M.P.)",,,ROAD TRANSPORT & HIGHWAYS,2006-05,2009-08,37,PROVISIONAL
PRJ_NAME_b74eb8c2e64e7316,,ARA-SASARAM,,,RAILWAYS,2001-04,2009-02,92,PROVISIONAL
PRJ_NAME_b7e83043f35016c4,,EKLAKHI-BALURGHAT,,,RAILWAYS,2006-06,2007-07,2,PROVISIONAL
PRJ_NAME_b83975064b83ee3c,,KANCHIPURAM- POONAMALEE (GQ) KM.70.2-KM.13.8 (NH-4),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2007-04,56,PROVISIONAL
PRJ_NAME_b83a38bce4cc2646,,"UNIFIED LOAD DESPATCH COMMUNI-CATION SYSTEM(ULDCS),SOUTHER",,,POWER,2001-04,2002-06,15,PROVISIONAL
PRJ_NAME_b8949e3c9f609908,,BELAPUR-SEAWOOD- URAN ELECTRIFIED,,,RAILWAYS,2002-04,2002-04,1,PROVISIONAL
PRJ_NAME_b8fafff14bbc16f4,,TALA-SILIGURI,,,POWER,2002-10,2002-10,1,PROVISIONAL
PRJ_NAME_b8fbf98a7f8bce67,,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-V (1222 CKM),,,POWER,2007-04,2009-08,26,PROVISIONAL
PRJ_NAME_b90fe89e0804da30,,IMPROVEMENT OF ACCESS OF GQ WITHIN,,,ROAD TRANSPORT & HIGHWAYS,2005-11,2008-10,2,PROVISIONAL
PRJ_NAME_b969a4926f8d8a05,,Resitment of Marketing installation at Visakh,,,PETROLEUM,2009-04,2009-08,5,PROVISIONAL
PRJ_NAME_b9a77c955d8cbf20,,"IMPROVEMENT OF ACCESS OF GQ WITHIN CHENNAI CITY, KM.4, NH-4,",,,ROAD TRANSPORT & HIGHWAYS,2005-06,2009-08,45,PROVISIONAL
PRJ_NAME_ba028345c891b27c,,NATIONAL RADIO,,,SHIPPING & PORTS,2002-12,2002-12,1,PROVISIONAL
PRJ_NAME_ba241f9b81ce8dd6,,"PURNEA-FORBESGANJ,",,,ROAD TRANSPORT & HIGHWAYS,2005-10,2005-10,1,PROVISIONAL
PRJ_NAME_ba3f222b08499e11,,RAMAGUNDAM-III TRANSMISSION SYSTEM (P.GRID),P.GRID,,POWER,2002-04,2005-02,35,PROVISIONAL
PRJ_NAME_ba917fd33b2ca9bf,,New B.G. Line from Araria to Galgalia (Thakurgunj),,,RAILWAYS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_baa025d109ba4fb9,,Chhapra - Setting up of,,,RAILWAYS,2008-05,2008-05,1,PROVISIONAL
PRJ_NAME_babc0babb9a96f71,,BELGAUM BYPASS (GQ) KM.515-KM.495 (NH-4),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2006-05,47,PROVISIONAL
PRJ_NAME_baf6c8857483bc18,,TRANSMISSION SYSTEM ASSOCIATED WITH CVHAMERA-III HEP,,,POWER,2009-04,2009-08,5,PROVISIONAL
PRJ_NAME_bb73a08991622846,,EXPN OF BAUXITE MINE & ALUMINA REFINERY(NALCO),NALCO,,MINES,2001-04,2001-11,8,PROVISIONAL
PRJ_NAME_bb770f75eb747401,,4-LANING OF MATHURA- AGRA SECT-ION OF NH-2 KM 148.33 TO 199,,,ROAD TRANSPORT & HIGHWAYS,2001-04,2001-04,1,PROVISIONAL
PRJ_NAME_bb7a542125282e81,,RESIDUE UP GRADATION,,,PETROLEUM,2001-07,2001-07,1,PROVISIONAL
PRJ_NAME_bb8d95a2cc6739c8,,SASARAM-DEHRI-ON-,,,ROAD TRANSPORT & HIGHWAYS,2003-03,2003-03,1,PROVISIONAL
PRJ_NAME_bb959e17e1ae8264,,INSTALLATION OF 8th UNIT OF CAPTIVE POWER PLANT. (NALCO),NALCO,,MINES,2002-01,2004-01,22,PROVISIONAL
PRJ_NAME_bbc273cd5e1bf8c4,,KAHALGOAN STAGE-II,,,POWER,2007-01,2007-03,2,PROVISIONAL
PRJ_NAME_bbe1e033e8eb762c,,"LUMDING-DIBRUGARH PROJECT INC-LUDING LINK BRANCH LINES,NEFR",,,RAILWAYS,2001-04,2002-03,12,PROVISIONAL
PRJ_NAME_bbf5b5ab771df24d,,VINDHYACHAL-KORBA (P.GRID),P.GRID,,POWER,2004-02,2007-04,38,PROVISIONAL
PRJ_NAME_bc0e3f724b8e40ff,,BELGAUM-DHARWAD (GQ) KM.495-KM.433 (NH-4),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2007-05,59,PROVISIONAL
PRJ_NAME_bc1c67680a20875b,,SIKANDARA-BHAUNTI (GQ) KM.393-KM.470 (NH-2),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2007-04,57,PROVISIONAL
PRJ_NAME_bc3494259aec34b7,,"GSM NETWORK EXPANSION, PH-IV (PUNJAB)",,,SHIPPING & PORTS,2005-07,2009-04,43,PROVISIONAL
PRJ_NAME_bc352f64c9c9ab99,,"KANYAKUMARI- PANAGUDI, Km.233.6- Km.203, NH-7 (TAMIL NADU)",,,ROAD TRANSPORT & HIGHWAYS,2004-01,2009-08,64,PROVISIONAL
PRJ_NAME_bc7d9f309ccfc3f9,,KOTESHWAR HYDRO,,,POWER,2004-08,2006-06,2,PROVISIONAL
PRJ_NAME_bcac338a2f208cca,,DELHI-REWARI (GC) (NWR)(RVNL),RVNL,,RAILWAYS,2006-07,2007-11,16,PROVISIONAL
PRJ_NAME_bcb3ac788134cce7,,SYSTEM STRENGTHNING SCHEME-V OF SOUTH REGION,,,POWER,2007-02,2008-02,13,PROVISIONAL
PRJ_NAME_bcb6ab5d8e7b58df,,GOOTY-RENIGUNTA PATCH DOUBLING PHASE-II,,,RAILWAYS,2003-08,2009-08,68,PROVISIONAL
PRJ_NAME_bcdafca034541963,,DAITARI-KEONJHAR- BANSPANI NEW LINE(ECOR) (RVNL),RVNL,,RAILWAYS,2001-04,2007-07,73,PROVISIONAL
PRJ_NAME_bd112712382527fe,,MS QUALITY UPGRADATION,,,PETROLEUM,2004-08,2004-08,1,PROVISIONAL
PRJ_NAME_bd212f548385f223,,"SONAPUR-GUWAHATI, KM.183-KM.163.895, NH- 37 (ASSAM)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-08,36,PROVISIONAL
PRJ_NAME_bd7aaebdc9989d5a,,BHUBANESHWARI OCP (MAHANADI COALFIELDS LTD.) (10 MTY),,,COAL,2005-03,2007-12,33,PROVISIONAL
PRJ_NAME_bdcf17924af1b66a,,BARAUNI REFINERY EXPANSION (IOC),IOC,,PETROLEUM,2001-04,2002-11,20,PROVISIONAL
PRJ_NAME_bddbb3270d5e7de5,,"KOTWA-DEWAPUR, KM.440-KM.402, NH-28 (BIHAR)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-08,41,PROVISIONAL
PRJ_NAME_be49f9610c811e3b,,"PROJECT-3 OF NIB-II, IMPLEMENTATION AND EXECUTION OF MESS.",,,SHIPPING & PORTS,2005-12,2009-08,40,PROVISIONAL
PRJ_NAME_be4dd8e59fd70e64,,"DEVELOPMENT OF BASSEIN (VASAI) EAST, WESTERN OFFSHORE",,,PETROLEUM,2003-05,2009-08,71,PROVISIONAL
PRJ_NAME_be77bfadf345a933,,"INDORE-KALAGHAT, KM.80, NH-3 (M.P.)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-08,36,PROVISIONAL
PRJ_NAME_bea7952f90dbd7ad,,TEHRI DAM & H.P.P.(THDCL),,,POWER,2001-04,2007-02,67,PROVISIONAL
PRJ_NAME_bef6e5f20fc79cc6,,"LOHARINAG PALA HYDRO ELECTRIC PROJECT, 4x150 MW",,,POWER,2006-08,2009-08,31,PROVISIONAL
PRJ_NAME_bf4d170667070b8b,,KADUR-CHIKMAGLUR-,,,RAILWAYS,2007-02,2007-03,2,PROVISIONAL
PRJ_NAME_bf596c0d9629bb56,,NANDYAL-,,,RAILWAYS,2001-10,2002-05,3,PROVISIONAL
PRJ_NAME_bf686d81c345f14f,,VVPL EXTENSION TO SECUNDERABAD(HPCL),HPCL,,PETROLEUM,2001-04,2002-02,11,PROVISIONAL
PRJ_NAME_bf7c6d228bd10e8d,,REFINERY EXPANSION CUM.MOD.,,,PETROLEUM,2002-10,2003-01,2,PROVISIONAL
PRJ_NAME_bf95e52686e2d05d,,"KONDHALI-TELEGAON, KM.50-KM.100, NH-6",,,ROAD TRANSPORT & HIGHWAYS,2006-08,2006-08,1,PROVISIONAL
PRJ_NAME_bfd6c00eaa9b89cf,,"IMPROVED OIL RECOVERY PROJECT, GELEKI",,,PETROLEUM,2001-12,2009-08,89,PROVISIONAL
PRJ_NAME_bfe20196b477ffd0,,"ADDITIONAL DEVELOPMENT HEERA, PART-II",,,PETROLEUM,2006-08,2008-02,19,PROVISIONAL
PRJ_NAME_bfeebd1813137942,,MANGALWR-UDAIPUR,,,ROAD TRANSPORT & HIGHWAYS,2004-10,2004-10,1,PROVISIONAL
PRJ_NAME_c02c3663da2c70e5,,"GSM NETWORK EXPANSION, PH-IV (WEST BENGAL)",,,SHIPPING & PORTS,2005-11,2009-04,39,PROVISIONAL
PRJ_NAME_c06028ce93b71f76,,PEDAPALLI- KARIMNAGAR-,,,RAILWAYS,2005-12,2005-12,1,PROVISIONAL
PRJ_NAME_c075bbb22a928231,,TRANSMISSION SYSTEM ASSOCIATED WITH NORTH-WEST TRANS.(PGCIL),,,POWER,2005-12,2009-02,38,PROVISIONAL
PRJ_NAME_c0956183b9a97e85,,"ALLAHABAD BYPASS CONTRACT-III, KM.198- KM.242.71, NH-2 (U.P.)",,,ROAD TRANSPORT & HIGHWAYS,2004-02,2009-08,62,PROVISIONAL
PRJ_NAME_c0ac792752076ad2,,"DHARMATUL- SONAPUR, KM.230.50- KM.230.00, NH-31 (ASSAM)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-08,35,PROVISIONAL
PRJ_NAME_c15ce771e3c0f96b,,KOYALI-RATLAM PRODUCT PIPLINE,,,PETROLEUM,2006-02,2009-02,36,PROVISIONAL
PRJ_NAME_c1aba92cd17a7067,,"500K Broadband access H/W equipment, Delhi & Mumbai(Ph-1&II)",,,SHIPPING & PORTS,2008-06,2009-08,12,PROVISIONAL
PRJ_NAME_c1b69566df8cb0cd,,SY. STR. IN SOUTH-WESTERN,,,POWER,2007-04,2007-04,1,PROVISIONAL
PRJ_NAME_c1bb021f2864bed1,,EKLAKHI-BALURGHAT INCLUDING GAZOLE- ITAHAR,,,RAILWAYS,2001-04,2009-08,95,PROVISIONAL
PRJ_NAME_c1bc3eba8b810ae3,,DULHASTI COMBINED TR.SYSTEM(P.GRID),P.GRID,,POWER,2002-07,2006-09,49,PROVISIONAL
PRJ_NAME_c2009abb517e3a0d,,Salka Road-Anupnagar,,,RAILWAYS,2009-06,2009-06,1,PROVISIONAL
PRJ_NAME_c212a8d13794c89f,,2ND BRIDGE ON BIRUPA & MAHANADI,,,RAILWAYS,2001-04,2009-08,94,PROVISIONAL
PRJ_NAME_c212eeea90f56dea,,"KONDHALI-TELEGAON, KM.50-KM.100, NH-6 (MAHARASHTRA)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-04,31,PROVISIONAL
PRJ_NAME_c214dbe49c7a6315,,ICHHAPURAM-KORLAM (GQ) KM.233-KM.200 (NH-5),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-11,41,PROVISIONAL
PRJ_NAME_c21de2f491ff6306,,SRINAGAR BYPASS (KM,,,ROAD TRANSPORT & HIGHWAYS,2004-10,2004-10,1,PROVISIONAL
PRJ_NAME_c2660b0ff017026c,,SAMASTIPUR-KHAGARIA,,,RAILWAYS,2004-09,2008-12,50,PROVISIONAL
PRJ_NAME_c2690a5ab967ce7d,,SETTING UP EAST COAST RAILWAY ZONE AT BHUBANESWAR,,,RAILWAYS,2008-03,2009-08,16,PROVISIONAL
PRJ_NAME_c275be77f0a071f0,,"Hyderabad-Banglore Section, Km.211- Km.251, NH-7 (A.P.)",,,ROAD TRANSPORT & HIGHWAYS,2007-03,2009-08,27,PROVISIONAL
PRJ_NAME_c2b3a81766269356,,INTEGRATED PARA-,,,PETROLEUM,2002-01,2002-01,1,PROVISIONAL
PRJ_NAME_c2bfc8f4595bedd1,,Hyderabad-Banglore,,,ROAD TRANSPORT & HIGHWAYS,2008-08,2008-08,1,PROVISIONAL
